file,config,particle,D_m,Lw_cm,Epw_cm,material,H,config_dir,tally_14_value,tally_14_error,tally_1014_total_value,tally_1014_total_error,dose_Dp10_calc,dose_Dp10_calc_error,dose_Hstar10_calc,dose_Hstar10_calc_error,dose_E_calc,dose_E_calc_error,diff_Dp10_pct
SR_Pu_UN_G1_C1_N_D500.0m_Lw_25000.0cm_Epw10.0cm_w_steel.o,C1,N,500.0,25000.0,10.0,steel,0,C1_H_0,1.10671e-10,0.0402,1.48058e-11,0.02,1.0612355186002172e-10,0.0399826046554902,1.1403085254188835e-09,0.051993915921305915,7.397375245019084e-10,0.056638375504287984,-4.1089789917668424
SR_Pu_UN_G1_C1_N_D700.0m_Lw_35000.0cm_Epw10.0cm_w_steel.o,C1,N,700.0,35000.0,10.0,steel,0,C1_H_0,1.83763e-11,0.0224,2.75707e-12,0.0121,1.765861180390715e-11,0.022277596678346306,1.8048289000666807e-10,0.029138094730270486,1.139197267127903e-10,0.03475159422350375,-3.9055097930097444
SR_Pu_UN_G1_C1_N_D1000.0m_Lw_50000.0cm_Epw10.0cm_w_steel.o,C1,N,1000.0,50000.0,10.0,steel,0,C1_H_0,1.78242e-12,0.0322,2.67639e-13,0.0121,1.7132228887435165e-12,0.03225312944831975,1.6884674770559105e-11,0.03557739170488323,1.112149974808556e-11,0.050806278563964746,-3.882200113131781
SR_Pu_UN_G1_C1_N_D1200.0m_Lw_60000.0cm_Epw10.0cm_w_steel.o,C1,N,1200.0,60000.0,10.0,steel,0,C1_H_0,4.31755e-13,0.1614,5.99413e-14,0.0444,4.109975925118368e-13,0.15150757091899567,4.4136634376779104e-12,0.23056269759541845,2.8522850013798238e-12,0.24157756464958388,-4.8076820159959315
SR_Pu_UN_G1_C1_N_D1.0m_Lw_50.0cm_Epw20.0cm_w_steel.o,C1,N,1.0,50.0,20.0,steel,0,C1_H_0,6.32751e-05,0.0044,3.5823e-06,0.0063,5.9909832152359355e-05,0.0038294194674432583,0.0008998479379971954,0.003978232972179668,0.000568806310217909,0.00382860631928413,-5.31847100619461
SR_Pu_UN_G1_C1_N_D2.0m_Lw_100.0cm_Epw20.0cm_w_steel.o,C1,N,2.0,100.0,20.0,steel,0,C1_H_0,1.71977e-05,0.0076,1.03854e-06,0.0089,1.6282481574850328e-05,0.00727984717508877,0.0002419404790429742,0.007602679848477565,0.00015224799427823732,0.0075768636677609,-5.321748984746053
SR_Pu_UN_G1_C1_N_D5.0m_Lw_250.0cm_Epw20.0cm_w_steel.o,C1,N,5.0,250.0,20.0,steel,0,C1_H_0,2.77925e-06,0.0094,1.84828e-07,0.0112,2.6314047220399536e-06,0.00914965162268538,3.847770196215833e-05,0.009603521991893996,2.3987715501697237e-05,0.009681645690120458,-5.319610612936819
SR_Pu_UN_G1_C1_N_D10.0m_Lw_500.0cm_Epw20.0cm_w_steel.o,C1,N,10.0,500.0,20.0,steel,0,C1_H_0,6.70574e-07,0.0111,4.77944e-08,0.0226,6.354971366520986e-07,0.009800583469425205,9.18310848113071e-06,0.01054976740172791,5.680322380693543e-06,0.010061928204055355,-5.2308713651142815
SR_Pu_UN_G1_C1_N_D20.0m_Lw_1000.0cm_Epw20.0cm_w_steel.o,C1,N,20.0,1000.0,20.0,steel,0,C1_H_0,1.64951e-07,0.0107,1.30568e-08,0.0216,1.5630031025882836e-07,0.009305931872111017,2.2057216127438575e-06,0.008427255053906504,1.3522542918658697e-06,0.007557002422758318,-5.244399695165014
SR_Pu_UN_G1_C1_N_D50.0m_Lw_2500.0cm_Epw20.0cm_w_steel.o,C1,N,50.0,2500.0,20.0,steel,0,C1_H_0,2.73116e-08,0.0092,2.65606e-09,0.0191,2.5956063994420202e-08,0.007083210580507869,3.461973281647262e-07,0.007957218612919707,2.0807887857385868e-07,0.008103554911172848,-4.963224437893788
SR_Pu_UN_G1_C1_N_D100.0m_Lw_5000.0cm_Epw20.0cm_w_steel.o,C1,N,100.0,5000.0,20.0,steel,0,C1_H_0,6.64109e-09,0.0118,7.64166e-10,0.014,6.327855641677299e-09,0.011003368706663973,7.924358202873121e-08,0.013349781500951136,4.700345300245573e-08,0.013840776997166564,-4.716610651605402
SR_Pu_UN_G1_C1_N_D200.0m_Lw_10000.0cm_Epw20.0cm_w_steel.o,C1,N,200.0,10000.0,20.0,steel,0,C1_H_0,1.2923e-09,0.0197,1.73939e-10,0.0149,1.2338203457716065e-09,0.0186861424662151,1.422397522723572e-08,0.02541695448136682,8.418677362391231e-09,0.027767966109477887,-4.525238275043993
SR_Pu_UN_G1_C1_N_D300.0m_Lw_15000.0cm_Epw20.0cm_w_steel.o,C1,N,300.0,15000.0,20.0,steel,0,C1_H_0,3.77285e-10,0.0174,5.79585e-11,0.02,3.614312461737817e-10,0.014619357121476625,3.828965326768073e-09,0.020581014201788744,2.232308095926222e-09,0.0217815299024335,-4.202063115739635
SR_Pu_UN_G1_C1_N_D500.0m_Lw_25000.0cm_Epw20.0cm_w_steel.o,C1,N,500.0,25000.0,20.0,steel,0,C1_H_0,5.1569e-11,0.022,8.76407e-12,0.0186,4.959620736406728e-11,0.019507048981809667,4.735923329715439e-10,0.023826339149967544,2.8297739282463965e-10,0.031705044123032045,-3.825539831939194
SR_Pu_UN_G1_C1_N_D700.0m_Lw_35000.0cm_Epw20.0cm_w_steel.o,C1,N,700.0,35000.0,20.0,steel,0,C1_H_0,8.30075e-12,0.0122,1.51347e-12,0.0101,8.004290422169067e-12,0.01107121788723992,7.209105715176327e-11,0.016968330553956988,4.281305797043649e-11,0.020181520606421286,-3.571479418497517
SR_Pu_UN_G1_C1_N_D1000.0m_Lw_50000.0cm_Epw20.0cm_w_steel.o,C1,N,1000.0,50000.0,20.0,steel,0,C1_H_0,6.95245e-13,0.0172,1.29552e-13,0.0072,6.708402479700854e-13,0.01670177855807241,5.8135371097227135e-12,0.023604722829558455,3.510461278819203e-12,0.03186024818365189,-3.5102376902983328
SR_Pu_UN_G1_C1_N_D1200.0m_Lw_60000.0cm_Epw20.0cm_w_steel.o,C1,N,1200.0,60000.0,20.0,steel,0,C1_H_0,1.39037e-13,0.0145,2.61816e-14,0.0068,1.3414422498664724e-13,0.0141915436918636,1.1649201299154706e-12,0.024922679740975194,6.99568766184537e-13,0.028053368493865857,-3.5190452997063777
SR_Pu_UN_G1_C1_N_D1.0m_Lw_50.0cm_Epw40.0cm_w_steel.o,C1,N,1.0,50.0,40.0,steel,0,C1_H_0,2.50011e-05,0.003,2.12148e-06,0.0044,2.364508024717162e-05,0.002001868861020868,0.0003481370880355841,0.002023982322958783,0.00019118522293547078,0.002009517290930809,-5.423840362337575
SR_Pu_UN_G1_C1_N_D2.0m_Lw_100.0cm_Epw40.0cm_w_steel.o,C1,N,2.0,100.0,40.0,steel,0,C1_H_0,6.05624e-06,0.0045,5.42119e-07,0.0065,5.7324163852471185e-06,0.003475252069289261,8.295634589781225e-05,0.003661599249016336,4.545468576781652e-05,0.0036848890080076564,-5.3469415801368765
SR_Pu_UN_G1_C1_N_D5.0m_Lw_250.0cm_Epw40.0cm_w_steel.o,C1,N,5.0,250.0,40.0,steel,0,C1_H_0,9.16747e-07,0.0079,9.01618e-08,0.0145,8.68563047572028e-07,0.005784419223648135,1.213169662312314e-05,0.0053743768379168584,6.647286348817922e-06,0.005264248657175201,-5.255970559813341
SR_Pu_UN_G1_C1_N_D10.0m_Lw_500.0cm_Epw40.0cm_w_steel.o,C1,N,10.0,500.0,40.0,steel,0,C1_H_0,2.05585e-07,0.0103,2.03882e-08,0.0204,1.9472226688372798e-07,0.004648925411417007,2.718334151477009e-06,0.004892735199131027,1.4814602673582002e-06,0.0046653463422436795,-5.283815996435547
SR_Pu_UN_G1_C1_N_D20.0m_Lw_1000.0cm_Epw40.0cm_w_steel.o,C1,N,20.0,1000.0,40.0,steel,0,C1_H_0,5.57567e-08,0.0491,6.86651e-09,0.113,5.3086807815080905e-08,0.010667110565179806,6.678951895073883e-07,0.006275991002928258,3.6589651413518976e-07,0.006342296056366093,-4.7884688027072855
SR_Pu_UN_G1_C1_N_D50.0m_Lw_2500.0cm_Epw40.0cm_w_steel.o,C1,N,50.0,2500.0,40.0,steel,0,C1_H_0,8.84487e-09,0.0215,1.2059e-09,0.0459,8.432599531810292e-09,0.005270522801927478,1.0049864011357089e-07,0.005091197802850672,5.4686353512117093e-08,0.004801297918361732,-4.661125241973124
SR_Pu_UN_G1_C1_N_D100.0m_Lw_5000.0cm_Epw40.0cm_w_steel.o,C1,N,100.0,5000.0,40.0,steel,0,C1_H_0,2.06765e-09,0.0099,3.16063e-10,0.0174,1.9761947401770067e-09,0.004118522828999632,2.177585840571552e-08,0.00563725547640609,1.1853025209527092e-08,0.005392281735339945,-4.423149944284249
SR_Pu_UN_G1_C1_N_D200.0m_Lw_10000.0cm_Epw40.0cm_w_steel.o,C1,N,200.0,10000.0,40.0,steel,0,C1_H_0,3.78099e-10,0.007,6.63288e-11,0.0105,3.6283087726098333e-10,0.003130703013662097,3.5514646096979555e-09,0.004552930771766314,1.943309806644113e-09,0.004693047488823832,-4.038128304760574
SR_Pu_UN_G1_C1_N_D300.0m_Lw_15000.0cm_Epw40.0cm_w_steel.o,C1,N,300.0,15000.0,40.0,steel,0,C1_H_0,1.08295e-10,0.0067,2.06717e-11,0.009,1.042647638640755e-10,0.00319722584106342,9.340948357947704e-10,0.005173053224413137,5.1318622259616e-10,0.005332841460988224,-3.721534822405923
SR_Pu_UN_G1_C1_N_D500.0m_Lw_25000.0cm_Epw40.0cm_w_steel.o,C1,N,500.0,25000.0,40.0,steel,0,C1_H_0,1.3541e-11,0.0085,2.86179e-12,0.0111,1.3097835444290886e-11,0.0031364280941640526,1.028813066347032e-10,0.0052130755194745694,5.727048882222804e-11,0.005608841612096848,-3.2727609165431906
SR_Pu_UN_G1_C1_N_D700.0m_Lw_35000.0cm_Epw40.0cm_w_steel.o,C1,N,700.0,35000.0,40.0,steel,0,C1_H_0,2.07654e-12,0.0054,4.61573e-13,0.0061,2.013329420270406e-12,0.0026560465190660107,1.464579426382175e-11,0.005248107009525084,8.207595162150039e-12,0.005798626973744323,-3.0440338124762247
SR_Pu_UN_G1_C1_N_D1.0m_Lw_50.0cm_Epw1.0cm_w_steel.o,C1,N,1.0,50.0,1.0,steel,0,C1_H_0,0.000174005,0.0065,6.20966e-06,0.0205,0.00016548769527437981,0.00652364846483159,0.002038806018906693,0.007565393020818206,0.0017213608875590793,0.0061589968063367724,-4.894862058917953
SR_Pu_UN_G1_C1_N_D50.0m_Lw_2500.0cm_Epw10.0cm_w_steel.o,C1,N,50.0,2500.0,10.0,steel,0,C1_H_0,5.02369e-08,0.0126,3.77838e-09,0.0122,4.774073823673284e-08,0.012523017431157928,6.376814310543747e-07,0.013533499399258707,4.2893583937121586e-07,0.014074323518047624,-4.968781440071273
SR_Pu_UN_G1_C1_N_D100.0m_Lw_5000.0cm_Epw10.0cm_w_steel.o,C1,N,100.0,5000.0,10.0,steel,0,C1_H_0,1.192e-08,0.0223,1.08136e-09,0.0167,1.1318724965264405e-08,0.02197527709686245,1.448881648727369e-07,0.024445858226973254,9.513595013426138e-08,0.026620086048955577,-5.044253647110698
SR_Pu_UN_G1_C1_N_D1000.0m_Lw_50000.0cm_Epw40.0cm_w_steel.o,C1,N,1000.0,50000.0,40.0,steel,0,C1_H_0,1.46377e-13,0.0126,3.41038e-14,0.0158,1.4211009228355104e-13,0.0036884362320172373,9.565187368251559e-13,0.005043047216058265,5.372254906765741e-13,0.005478120512646589,-2.9150124107263786
SR_Pu_UN_G1_C1_N_D1200.0m_Lw_60000.0cm_Epw40.0cm_w_steel.o,C1,N,1200.0,60000.0,40.0,steel,0,C1_H_0,2.57424e-14,0.0057,5.96158e-15,0.006,2.4985290587524346e-14,0.002889567506315227,1.7028613913220407e-13,0.006084841422929735,9.575515472855e-14,0.006770778975031035,-2.9410987805163984
SR_Pu_UN_G1_C1_P_D5.0m_Lw_250.0cm_Epw1.0cm_w_steel.o,C1,P,5.0,250.0,1.0,steel,0,C1_H_0,5.75011e-07,0.0042,1.18164e-07,0.0086,5.769295261214148e-07,0.0041456554234208165,5.70256926662302e-07,0.004115936910096189,4.916080543349504e-07,0.004081120760445909,
SR_Pu_UN_G1_C1_P_D10.0m_Lw_500.0cm_Epw1.0cm_w_steel.o,C1,P,10.0,500.0,1.0,steel,0,C1_H_0,1.41789e-07,0.0039,2.89898e-08,0.0062,1.4227343733529412e-07,0.0038839120885698054,1.4061117511816275e-07,0.0038742233541538,1.2119161181657386e-07,0.003867561678342823,
SR_Pu_UN_G1_C1_P_D20.0m_Lw_1000.0cm_Epw1.0cm_w_steel.o,C1,P,20.0,1000.0,1.0,steel,0,C1_H_0,3.61491e-08,0.0098,7.59504e-09,0.0188,3.62687966173371e-08,0.009731617660328816,3.58047024308369e-08,0.00969265633273153,3.082248172049716e-08,0.009674850977699346,
SR_Pu_UN_G1_C1_P_D50.0m_Lw_2500.0cm_Epw1.0cm_w_steel.o,C1,P,50.0,2500.0,1.0,steel,0,C1_H_0,6.20994e-09,0.0324,1.37484e-09,0.0225,6.229633991598713e-09,0.03148318870718596,6.138015451297651e-09,0.031828713532886896,5.266778575925093e-09,0.032251980724013744,
SR_Pu_UN_G1_C1_P_D100.0m_Lw_5000.0cm_Epw1.0cm_w_steel.o,C1,P,100.0,5000.0,1.0,steel,0,C1_H_0,1.75489e-09,0.0516,4.17892e-10,0.0322,1.762604202214989e-09,0.05126911106546083,1.7321063993388416e-09,0.051508630717816355,1.4814356880212459e-09,0.051693191353812284,
SR_Pu_UN_G1_C1_P_D200.0m_Lw_10000.0cm_Epw1.0cm_w_steel.o,C1,P,200.0,10000.0,1.0,steel,0,C1_H_0,4.66316e-10,0.1054,1.06186e-10,0.0507,4.671995741522674e-10,0.10386548144879287,4.596348094958705e-10,0.10459698855300961,3.9385071586567514e-10,0.1064405371495362,
SR_Pu_UN_G1_C1_P_D300.0m_Lw_15000.0cm_Epw1.0cm_w_steel.o,C1,P,300.0,15000.0,1.0,steel,0,C1_H_0,1.38188e-10,0.0694,3.68264e-11,0.0416,1.3918562063381093e-10,0.06933614883453787,1.364793587270975e-10,0.0699396285760502,1.1618660213812243e-10,0.07126179047606437,
SR_Pu_UN_G1_C1_P_D500.0m_Lw_25000.0cm_Epw1.0cm_w_steel.o,C1,P,500.0,25000.0,1.0,steel,0,C1_H_0,2.52184e-11,0.0435,7.28813e-12,0.0512,2.5392331860717766e-11,0.04335627673928094,2.48715007038836e-11,0.0434143142561509,2.114362723669813e-11,0.04323551829557604,
SR_Pu_UN_G1_C1_P_D700.0m_Lw_35000.0cm_Epw1.0cm_w_steel.o,C1,P,700.0,35000.0,1.0,steel,0,C1_H_0,7.76341e-12,0.0749,1.88794e-12,0.0403,7.793227049588402e-12,0.07391868737956665,7.655135631620629e-12,0.0744987825588979,6.517180825297686e-12,0.07473596008871077,
SR_Pu_UN_G1_C1_P_D1000.0m_Lw_50000.0cm_Epw1.0cm_w_steel.o,C1,P,1000.0,50000.0,1.0,steel,0,C1_H_0,1.12984e-12,0.0892,2.86556e-13,0.0403,1.1338575982592826e-12,0.08894588640707314,1.1089973975365317e-12,0.08885289633192527,9.358354884145806e-13,0.0882552441448884,
SR_Pu_UN_G1_C1_P_D1200.0m_Lw_60000.0cm_Epw1.0cm_w_steel.o,C1,P,1200.0,60000.0,1.0,steel,0,C1_H_0,5.47975e-13,0.2645,9.58387e-14,0.0862,5.48281247698199e-13,0.2631336841130586,5.37545019934959e-13,0.26293128865753773,4.554083628300671e-13,0.26180676164254085,
SR_Pu_UN_G1_C1_P_D1.0m_Lw_50.0cm_Epw5.0cm_w_steel.o,C1,P,1.0,50.0,5.0,steel,0,C1_H_0,7.64508e-06,0.0075,1.66406e-06,0.0098,7.694926900277626e-06,0.0072720850691062044,7.607110820624854e-06,0.007268792668958338,6.554746711572481e-06,0.007245432682279946,
SR_Pu_UN_G1_C1_P_D2.0m_Lw_100.0cm_Epw5.0cm_w_steel.o,C1,P,2.0,100.0,5.0,steel,0,C1_H_0,2.36651e-06,0.0093,5.07278e-07,0.0188,2.3825991581509396e-06,0.009280201524802379,2.351728277983359e-06,0.009168160955426129,2.0232118811559644e-06,0.009071532912812397,
SR_Pu_UN_G1_C1_P_D5.0m_Lw_250.0cm_Epw5.0cm_w_steel.o,C1,P,5.0,250.0,5.0,steel,0,C1_H_0,4.20835e-07,0.0116,9.19883e-08,0.0227,4.23067405919636e-07,0.011438425704008267,4.1718820883775535e-07,0.01136824553297803,3.5843709919497813e-07,0.011307253915029791,
SR_Pu_UN_G1_C1_P_D10.0m_Lw_500.0cm_Epw5.0cm_w_steel.o,C1,P,10.0,500.0,5.0,steel,0,C1_H_0,1.03623e-07,0.0091,2.28131e-08,0.0193,1.0413046571566415e-07,0.009020349507893375,1.0261212056078915e-07,0.008951095740771096,8.812914857006731e-08,0.008884361985858851,
SR_Pu_UN_G1_C1_P_D20.0m_Lw_1000.0cm_Epw5.0cm_w_steel.o,C1,P,20.0,1000.0,5.0,steel,0,C1_H_0,2.7067e-08,0.0092,5.93634e-09,0.0168,2.721079833065087e-08,0.009188847137093416,2.6798841484516742e-08,0.009149117215540167,2.2986868051106193e-08,0.009111471138946229,
SR_Pu_UN_G1_C1_P_D50.0m_Lw_2500.0cm_Epw5.0cm_w_steel.o,C1,P,50.0,2500.0,5.0,steel,0,C1_H_0,4.90347e-09,0.0199,1.10628e-09,0.0201,4.925308906277067e-09,0.019432992905476502,4.840858563970332e-09,0.01951394555106448,4.144281936008411e-09,0.01971233774537587,
SR_Pu_UN_G1_C1_P_D100.0m_Lw_5000.0cm_Epw5.0cm_w_steel.o,C1,P,100.0,5000.0,5.0,steel,0,C1_H_0,1.30471e-09,0.027,2.98865e-10,0.0272,1.310436317216024e-09,0.026985265455599865,1.2872968990265366e-09,0.027124113107882698,1.0995037318596843e-09,0.027099086730542822,
SR_Pu_UN_G1_C1_P_D200.0m_Lw_10000.0cm_Epw5.0cm_w_steel.o,C1,P,200.0,10000.0,5.0,steel,0,C1_H_0,3.15716e-10,0.0333,7.22861e-11,0.0336,3.1705816003248986e-10,0.033048875159914164,3.112365510575095e-10,0.033109368941893993,2.655287602072759e-10,0.033215466969813354,
SR_Pu_UN_G1_C1_P_D300.0m_Lw_15000.0cm_Epw5.0cm_w_steel.o,C1,P,300.0,15000.0,5.0,steel,0,C1_H_0,1.11717e-10,0.0389,2.73386e-11,0.0422,1.1231379571565556e-10,0.03885012066555217,1.1023138373761574e-10,0.03890933728059927,9.384511106052853e-11,0.038965181132822095,
SR_Pu_UN_G1_C1_P_D500.0m_Lw_25000.0cm_Epw5.0cm_w_steel.o,C1,P,500.0,25000.0,5.0,steel,0,C1_H_0,2.44988e-11,0.082,5.29555e-12,0.047,2.457865132444422e-11,0.08045813844386646,2.4130270252850278e-11,0.08158137821482808,2.0499996501048033e-11,0.08263483004936573,
SR_Pu_UN_G1_C1_P_D700.0m_Lw_35000.0cm_Epw5.0cm_w_steel.o,C1,P,700.0,35000.0,5.0,steel,0,C1_H_0,6.01769e-12,0.0759,1.34347e-12,0.0357,6.046861710242885e-12,0.0756207574969301,5.934956241815592e-12,0.07562266950621122,5.0581568878891765e-12,0.07559370735248766,
SR_Pu_UN_G1_C1_P_D1000.0m_Lw_50000.0cm_Epw5.0cm_w_steel.o,C1,P,1000.0,50000.0,5.0,steel,0,C1_H_0,7.08131e-13,0.1097,1.91862e-13,0.0447,7.131191461724221e-13,0.10998770624515464,6.978139564310425e-13,0.1091785103160712,5.899449769155985e-13,0.10760789877499358,
SR_Pu_UN_G1_C1_P_D1200.0m_Lw_60000.0cm_Epw5.0cm_w_steel.o,C1,P,1200.0,60000.0,5.0,steel,0,C1_H_0,3.50652e-13,0.1702,6.67847e-14,0.0647,3.509296512816502e-13,0.16924593260811072,3.443551425660147e-13,0.16919687702653766,2.9330760350346423e-13,0.16847629789046487,
SR_Pu_UN_G1_C1_P_D1.0m_Lw_50.0cm_Epw10.0cm_w_steel.o,C1,P,1.0,50.0,10.0,steel,0,C1_H_0,3.88038e-06,0.0119,8.93046e-07,0.0382,3.909671349432421e-06,0.01144921856028175,3.857837232850431e-06,0.011075800625481805,3.3174665189767737e-06,0.010921749552464072,
SR_Pu_UN_G1_C1_P_D2.0m_Lw_100.0cm_Epw10.0cm_w_steel.o,C1,P,2.0,100.0,10.0,steel,0,C1_H_0,1.238e-06,0.0114,2.59041e-07,0.0157,1.246259588614638e-06,0.01126667804113529,1.2301892439866485e-06,0.011262187632858536,1.0573535615425602e-06,0.011242140319817262,
SR_Pu_UN_G1_C1_P_D5.0m_Lw_250.0cm_Epw10.0cm_w_steel.o,C1,P,5.0,250.0,10.0,steel,0,C1_H_0,2.28236e-07,0.0136,4.63948e-08,0.02,2.2958786227560634e-07,0.013532931438297873,2.2643304881555817e-07,0.01349727467361375,1.9439268053871705e-07,0.013447857265350695,
SR_Pu_UN_G1_C1_P_D10.0m_Lw_500.0cm_Epw10.0cm_w_steel.o,C1,P,10.0,500.0,10.0,steel,0,C1_H_0,5.68766e-08,0.0116,1.18678e-08,0.0185,5.7197637550314137e-08,0.01153986439153261,5.636077798430759e-08,0.011520555330850347,4.834335623153069e-08,0.01146925218341725,
SR_Pu_UN_G1_C1_P_D100.0m_Lw_5000.0cm_Epw10.0cm_w_steel.o,C1,P,100.0,5000.0,10.0,steel,0,C1_H_0,8.61746e-10,0.0245,1.89338e-10,0.0331,8.663057629666277e-10,0.024521747848181844,8.515031184806689e-10,0.02454698557036027,7.281449125194658e-10,0.02435833089221308,
SR_Pu_UN_G1_C1_P_D2.0m_Lw_100.0cm_Epw1.0cm_w_steel.o,C1,P,2.0,100.0,1.0,steel,0,C1_H_0,3.3872e-06,0.0061,6.67302e-07,0.0125,3.39928185151942e-06,0.006011356620053615,3.3633863763395755e-06,0.005948310126151907,2.903448035834497e-06,0.00588664991025905,
SR_Pu_UN_G1_C1_P_D200.0m_Lw_10000.0cm_Epw10.0cm_w_steel.o,C1,P,200.0,10000.0,10.0,steel,0,C1_H_0,2.12957e-10,0.0302,4.56778e-11,0.033,2.138780437436536e-10,0.029895327927972035,2.10326148232181e-10,0.03006089212030279,1.7976251194055837e-10,0.030254388985730726,
SR_Pu_UN_G1_C1_P_D300.0m_Lw_15000.0cm_Epw10.0cm_w_steel.o,C1,P,300.0,15000.0,10.0,steel,0,C1_H_0,8.16231e-11,0.039,1.72137e-11,0.0364,8.188421723757378e-11,0.03860559013476177,8.04193389021617e-11,0.03847847044580489,6.870404125784482e-11,0.03818392019637003,
SR_Pu_UN_G1_C1_P_D500.0m_Lw_25000.0cm_Epw10.0cm_w_steel.o,C1,P,500.0,25000.0,10.0,steel,0,C1_H_0,1.78659e-11,0.0542,3.66155e-12,0.0387,1.7932200397315715e-11,0.05391942378329177,1.7616520370918612e-11,0.05389101191342911,1.50367167258736e-11,0.05370535187291464,
SR_Pu_UN_G1_C1_P_D700.0m_Lw_35000.0cm_Epw10.0cm_w_steel.o,C1,P,700.0,35000.0,10.0,steel,0,C1_H_0,3.94446e-12,0.0571,8.96966e-13,0.0303,3.954337991332564e-12,0.05659837264235513,3.882555000826812e-12,0.05669220052768529,3.3062871731088656e-12,0.0566947778329614,
SR_Pu_UN_G1_C1_P_D1000.0m_Lw_50000.0cm_Epw10.0cm_w_steel.o,C1,P,1000.0,50000.0,10.0,steel,0,C1_H_0,6.24163e-13,0.13,1.29392e-13,0.0443,6.269883456449414e-13,0.12965970058406526,6.143976541405055e-13,0.1289538832160542,5.199432254716575e-13,0.12718798024694344,
SR_Pu_UN_G1_C1_P_D1200.0m_Lw_60000.0cm_Epw10.0cm_w_steel.o,C1,P,1200.0,60000.0,10.0,steel,0,C1_H_0,1.83355e-13,0.1319,3.73089e-14,0.0518,1.8448063599124354e-13,0.13212335904036837,1.8031625852737617e-13,0.1315256180809366,1.5229271942971356e-13,0.13024710629899025,
SR_Pu_UN_G1_C1_P_D1.0m_Lw_50.0cm_Epw20.0cm_w_steel.o,C1,P,1.0,50.0,20.0,steel,0,C1_H_0,1.22773e-06,0.0073,2.46322e-07,0.0164,1.2368158579749281e-06,0.007066464872194219,1.2178880571653182e-06,0.006989991139608173,1.042244652166299e-06,0.0069501636579602285,
SR_Pu_UN_G1_C1_P_D2.0m_Lw_100.0cm_Epw20.0cm_w_steel.o,C1,P,2.0,100.0,20.0,steel,0,C1_H_0,4.56117e-07,0.0107,8.46043e-08,0.0174,4.5874588640908786e-07,0.010487050943638221,4.5177676804454977e-07,0.010460610079136673,3.8673099136876804e-07,0.010422496246321526,
SR_Pu_UN_G1_C1_P_D5.0m_Lw_250.0cm_Epw20.0cm_w_steel.o,C1,P,5.0,250.0,20.0,steel,0,C1_H_0,9.47261e-08,0.0125,1.69489e-08,0.0236,9.514231771127439e-08,0.012364771897950317,9.367844838997358e-08,0.012305852408091327,8.018385201820436e-08,0.012207053647413016,
SR_Pu_UN_G1_C1_P_D10.0m_Lw_500.0cm_Epw20.0cm_w_steel.o,C1,P,10.0,500.0,20.0,steel,0,C1_H_0,2.44944e-08,0.0096,4.50039e-09,0.0204,2.462309031879019e-08,0.009543751106147675,2.423569852708291e-08,0.009481130639006309,2.0749659288216345e-08,0.009421654566326761,
SR_Pu_UN_G1_C1_P_D20.0m_Lw_1000.0cm_Epw20.0cm_w_steel.o,C1,P,20.0,1000.0,20.0,steel,0,C1_H_0,7.03539e-09,0.0089,1.27976e-09,0.0177,7.0735057880546804e-09,0.00888675294363758,6.961379394735618e-09,0.008840040252186812,5.960616472951786e-09,0.00877218511598121,
SR_Pu_UN_G1_C1_P_D50.0m_Lw_2500.0cm_Epw20.0cm_w_steel.o,C1,P,50.0,2500.0,20.0,steel,0,C1_H_0,1.57866e-09,0.0085,2.91375e-10,0.0148,1.5861217060836872e-09,0.008450432926843747,1.5605909021597303e-09,0.008422093663325886,1.3355484196838162e-09,0.008379838521747611,
SR_Pu_UN_G1_C1_P_D100.0m_Lw_5000.0cm_Epw20.0cm_w_steel.o,C1,P,100.0,5000.0,20.0,steel,0,C1_H_0,5.18767e-10,0.0123,9.85928e-11,0.0185,5.212898951978502e-10,0.012234792278191794,5.126878193032568e-10,0.012189550267459343,4.3859141462693806e-10,0.01209024001438778,
SR_Pu_UN_G1_C1_P_D200.0m_Lw_10000.0cm_Epw20.0cm_w_steel.o,C1,P,200.0,10000.0,20.0,steel,0,C1_H_0,1.34616e-10,0.0225,2.68843e-11,0.0328,1.3519830513898093e-10,0.02214313572311704,1.3290403871461446e-10,0.022084990374475286,1.1352214009942682e-10,0.021954741070808116,
SR_Pu_UN_G1_C1_P_D300.0m_Lw_15000.0cm_Epw20.0cm_w_steel.o,C1,P,300.0,15000.0,20.0,steel,0,C1_H_0,4.84415e-11,0.0217,1.01308e-11,0.0209,4.868583756992427e-11,0.021565873200478026,4.7841113017213334e-11,0.021443697803251265,4.082086243493237e-11,0.021168891751139427,
SR_Pu_UN_G1_C1_P_D500.0m_Lw_25000.0cm_Epw20.0cm_w_steel.o,C1,P,500.0,25000.0,20.0,steel,0,C1_H_0,9.24361e-12,0.0285,1.97326e-12,0.0209,9.290606079484776e-12,0.028427661042914346,9.122032718537964e-12,0.028351446847086743,7.763882069317878e-12,0.02819595356835174,
SR_Pu_UN_G1_C1_P_D700.0m_Lw_35000.0cm_Epw20.0cm_w_steel.o,C1,P,700.0,35000.0,20.0,steel,0,C1_H_0,2.19933e-12,0.0337,4.51393e-13,0.0178,2.2101247374608977e-12,0.0337117651477948,2.16716617412744e-12,0.033574172441837156,1.840498884992033e-12,0.03325261383193015,
